,Id,Zoomed_Image_Data
4216,LIDC-IDRI-0596-1,"[[0.03529412 0.05098039 0.04313725 ... 0.18431373 0.05882353 0.12156863]
 [0.04313725 0.05098039 0.07058824 ... 0.11372549 0.1254902  0.09411765]
 [0.0745098  0.0627451  0.04705882 ... 0.08627451 0.03921569 0.01568627]
 ...
 [0.4745098  0.4745098  0.45490196 ... 0.47058824 0.46666667 0.4745098 ]
 [0.50588235 0.46666667 0.4745098  ... 0.4627451  0.47058824 0.46666667]
 [0.37647059 0.41960784 0.42745098 ... 0.4627451  0.45098039 0.48235294]]"
4217,LIDC-IDRI-0596-2,"[[0.10980392 0.05490196 0.09019608 ... 0.61960784 0.58823529 0.60392157]
 [0.0745098  0.09411765 0.18823529 ... 0.60784314 0.66666667 0.63921569]
 [0.13333333 0.21176471 0.40784314 ... 0.61176471 0.63921569 0.62745098]
 ...
 [0.62745098 0.63529412 0.48235294 ... 0.04313725 0.02745098 0.03921569]
 [0.67058824 0.61568627 0.40784314 ... 0.05098039 0.03137255 0.03529412]
 [0.61176471 0.60784314 0.30196078 ... 0.03529412 0.0627451  0.02352941]]"
4218,LIDC-IDRI-0596-3,"[[0.10980392 0.05490196 0.09019608 ... 0.61960784 0.58823529 0.60392157]
 [0.0745098  0.09411765 0.18823529 ... 0.60784314 0.66666667 0.63921569]
 [0.13333333 0.21176471 0.40784314 ... 0.61176471 0.63921569 0.62745098]
 ...
 [0.62745098 0.63529412 0.48235294 ... 0.04313725 0.02745098 0.03921569]
 [0.67058824 0.61568627 0.40784314 ... 0.05098039 0.03137255 0.03529412]
 [0.61176471 0.60784314 0.30196078 ... 0.03529412 0.0627451  0.02352941]]"
4219,LIDC-IDRI-0596-4,"[[0.05882353 0.06666667 0.04705882 ... 0.16470588 0.21176471 0.05098039]
 [0.0627451  0.03921569 0.03529412 ... 0.03529412 0.11764706 0.02352941]
 [0.08235294 0.04705882 0.04705882 ... 0.08235294 0.06666667 0.0745098 ]
 ...
 [0.43137255 0.43137255 0.38039216 ... 0.45490196 0.49019608 0.48627451]
 [0.4627451  0.4627451  0.45490196 ... 0.43921569 0.4627451  0.47058824]
 [0.4        0.45098039 0.44313725 ... 0.47058824 0.4627451  0.4745098 ]]"
4220,LIDC-IDRI-0596-5,"[[0.03529412 0.05098039 0.04313725 ... 0.18431373 0.05882353 0.12156863]
 [0.04313725 0.05098039 0.07058824 ... 0.11372549 0.1254902  0.09411765]
 [0.0745098  0.0627451  0.04705882 ... 0.08627451 0.03921569 0.01568627]
 ...
 [0.4745098  0.4745098  0.45490196 ... 0.47058824 0.46666667 0.4745098 ]
 [0.50588235 0.46666667 0.4745098  ... 0.4627451  0.47058824 0.46666667]
 [0.37647059 0.41960784 0.42745098 ... 0.4627451  0.45098039 0.48235294]]"
4221,LIDC-IDRI-0596-6,"[[0.10980392 0.05490196 0.09019608 ... 0.61960784 0.58823529 0.60392157]
 [0.0745098  0.09411765 0.18823529 ... 0.60784314 0.66666667 0.63921569]
 [0.13333333 0.21176471 0.40784314 ... 0.61176471 0.63921569 0.62745098]
 ...
 [0.62745098 0.63529412 0.48235294 ... 0.04313725 0.02745098 0.03921569]
 [0.67058824 0.61568627 0.40784314 ... 0.05098039 0.03137255 0.03529412]
 [0.61176471 0.60784314 0.30196078 ... 0.03529412 0.0627451  0.02352941]]"
4222,LIDC-IDRI-0596-7,"[[0.02745098 0.03137255 0.04705882 ... 0.09411765 0.04313725 0.01176471]
 [0.04705882 0.02745098 0.         ... 0.0745098  0.01960784 0.01568627]
 [0.09411765 0.05882353 0.03921569 ... 0.01568627 0.02745098 0.01568627]
 ...
 [0.41176471 0.36862745 0.36862745 ... 0.44313725 0.4745098  0.48235294]
 [0.45098039 0.44313725 0.4        ... 0.46666667 0.49411765 0.44313725]
 [0.45490196 0.43921569 0.42352941 ... 0.4745098  0.45490196 0.47058824]]"
4223,LIDC-IDRI-0597-1,"[[0.43921569 0.43529412 0.44313725 ... 0.03137255 0.03529412 0.03529412]
 [0.44313725 0.43137255 0.45098039 ... 0.02745098 0.03137255 0.03529412]
 [0.43137255 0.43921569 0.43921569 ... 0.01960784 0.03137255 0.03137255]
 ...
 [0.43137255 0.43529412 0.43529412 ... 0.42745098 0.4745098  0.54901961]
 [0.43137255 0.43137255 0.42745098 ... 0.43921569 0.4745098  0.54509804]
 [0.44313725 0.45098039 0.45098039 ... 0.41960784 0.43529412 0.4627451 ]]"
4224,LIDC-IDRI-0597-2,"[[0.43529412 0.43921569 0.45490196 ... 0.03137255 0.02745098 0.02745098]
 [0.43921569 0.43529412 0.44313725 ... 0.03137255 0.03529412 0.03529412]
 [0.44313725 0.43137255 0.45098039 ... 0.02745098 0.03137255 0.03529412]
 ...
 [0.4627451  0.45098039 0.45098039 ... 0.45098039 0.50588235 0.5372549 ]
 [0.43137255 0.43529412 0.43529412 ... 0.42745098 0.4745098  0.54901961]
 [0.43137255 0.43137255 0.42745098 ... 0.43921569 0.4745098  0.54509804]]"
4225,LIDC-IDRI-0597-3,"[[0.45490196 0.44313725 0.45098039 ... 0.03921569 0.05098039 0.05098039]
 [0.45882353 0.4627451  0.45882353 ... 0.05098039 0.07843137 0.0745098 ]
 [0.47058824 0.4745098  0.46666667 ... 0.06666667 0.07843137 0.05490196]
 ...
 [0.4745098  0.47058824 0.47058824 ... 0.58431373 0.63137255 0.65490196]
 [0.47058824 0.46666667 0.45882353 ... 0.51372549 0.57647059 0.63921569]
 [0.4627451  0.45490196 0.46666667 ... 0.45490196 0.53333333 0.6       ]]"
4226,LIDC-IDRI-0597-4,"[[0.45490196 0.44313725 0.45098039 ... 0.03921569 0.05098039 0.05098039]
 [0.45882353 0.4627451  0.45882353 ... 0.05098039 0.07843137 0.0745098 ]
 [0.47058824 0.4745098  0.46666667 ... 0.06666667 0.07843137 0.05490196]
 ...
 [0.4745098  0.47058824 0.47058824 ... 0.58431373 0.63137255 0.65490196]
 [0.47058824 0.46666667 0.45882353 ... 0.51372549 0.57647059 0.63921569]
 [0.4627451  0.45490196 0.46666667 ... 0.45490196 0.53333333 0.6       ]]"
4227,LIDC-IDRI-0598-1,"[[0.07058824 0.06666667 0.06666667 ... 0.08235294 0.0745098  0.08235294]
 [0.08235294 0.06666667 0.03921569 ... 0.0745098  0.06666667 0.09411765]
 [0.07058824 0.05098039 0.02745098 ... 0.0627451  0.06666667 0.11372549]
 ...
 [0.0745098  0.08627451 0.0745098  ... 0.50588235 0.49019608 0.49019608]
 [0.03137255 0.04705882 0.05490196 ... 0.49411765 0.49411765 0.48627451]
 [0.01960784 0.02745098 0.04313725 ... 0.47058824 0.47058824 0.45882353]]"
4228,LIDC-IDRI-0598-2,"[[0.06666667 0.06666667 0.06666667 ... 0.0745098  0.08235294 0.15686275]
 [0.06666667 0.03921569 0.05098039 ... 0.06666667 0.09411765 0.21176471]
 [0.05098039 0.02745098 0.02745098 ... 0.06666667 0.11372549 0.25098039]
 ...
 [0.08627451 0.0745098  0.03921569 ... 0.49019608 0.49019608 0.48627451]
 [0.04705882 0.05490196 0.03921569 ... 0.49411765 0.48627451 0.48627451]
 [0.02745098 0.04313725 0.03529412 ... 0.47058824 0.45882353 0.44313725]]"
4229,LIDC-IDRI-0598-3,"[[0.06666667 0.03921569 0.05098039 ... 0.06666667 0.09411765 0.21176471]
 [0.05098039 0.02745098 0.02745098 ... 0.06666667 0.11372549 0.25098039]
 [0.04313725 0.03529412 0.03137255 ... 0.05490196 0.11764706 0.2627451 ]
 ...
 [0.04705882 0.05490196 0.03921569 ... 0.49411765 0.48627451 0.48627451]
 [0.02745098 0.04313725 0.03529412 ... 0.47058824 0.45882353 0.44313725]
 [0.0627451  0.0627451  0.04313725 ... 0.44313725 0.43529412 0.43137255]]"
4230,LIDC-IDRI-0598-4,"[[0.07058824 0.06666667 0.06666667 ... 0.08235294 0.0745098  0.08235294]
 [0.08235294 0.06666667 0.03921569 ... 0.0745098  0.06666667 0.09411765]
 [0.07058824 0.05098039 0.02745098 ... 0.0627451  0.06666667 0.11372549]
 ...
 [0.0745098  0.08627451 0.0745098  ... 0.50588235 0.49019608 0.49019608]
 [0.03137255 0.04705882 0.05490196 ... 0.49411765 0.49411765 0.48627451]
 [0.01960784 0.02745098 0.04313725 ... 0.47058824 0.47058824 0.45882353]]"
4231,LIDC-IDRI-0599-1,"[[0.51372549 0.52941176 0.51372549 ... 0.70980392 0.61568627 0.57647059]
 [0.52941176 0.53333333 0.49803922 ... 0.67058824 0.59215686 0.56470588]
 [0.51372549 0.50980392 0.4745098  ... 0.62745098 0.60784314 0.59215686]
 ...
 [0.03529412 0.04313725 0.04705882 ... 0.05490196 0.0627451  0.07058824]
 [0.02745098 0.04313725 0.05098039 ... 0.0745098  0.09411765 0.09019608]
 [0.01960784 0.02745098 0.03529412 ... 0.0745098  0.09019608 0.09803922]]"
4232,LIDC-IDRI-0599-2,"[[0.00784314 0.01568627 0.03529412 ... 0.1254902  0.0627451  0.04313725]
 [0.03137255 0.02745098 0.04313725 ... 0.16862745 0.10980392 0.07843137]
 [0.04705882 0.03529412 0.05098039 ... 0.18431373 0.14117647 0.09803922]
 ...
 [0.43921569 0.45098039 0.47058824 ... 0.40392157 0.40784314 0.39215686]
 [0.43137255 0.43921569 0.45490196 ... 0.39607843 0.39607843 0.39215686]
 [0.4        0.39215686 0.39215686 ... 0.38039216 0.37254902 0.36862745]]"
4233,LIDC-IDRI-0601-1,"[[0.03921569 0.04313725 0.05490196 ... 0.49019608 0.45098039 0.43529412]
 [0.05490196 0.05490196 0.04313725 ... 0.47058824 0.44313725 0.42745098]
 [0.05490196 0.05098039 0.04313725 ... 0.47058824 0.45882353 0.43137255]
 ...
 [0.11372549 0.18823529 0.2627451  ... 0.39215686 0.40392157 0.37254902]
 [0.01960784 0.02352941 0.04705882 ... 0.39607843 0.39607843 0.38039216]
 [0.00392157 0.01176471 0.00784314 ... 0.4        0.39215686 0.39215686]]"
4234,LIDC-IDRI-0601-2,"[[0.48235294 0.58823529 0.6        ... 0.06666667 0.11764706 0.15294118]
 [0.44313725 0.54117647 0.6        ... 0.05882353 0.09411765 0.12156863]
 [0.42745098 0.4745098  0.56078431 ... 0.08235294 0.10588235 0.10196078]
 ...
 [0.01568627 0.00784314 0.00784314 ... 0.45098039 0.48235294 0.5372549 ]
 [0.01568627 0.01176471 0.00784314 ... 0.4627451  0.43529412 0.4627451 ]
 [0.00784314 0.01176471 0.02352941 ... 0.59215686 0.52156863 0.48235294]]"
4235,LIDC-IDRI-0601-3,"[[0.38823529 0.41176471 0.39215686 ... 0.04313725 0.04313725 0.04313725]
 [0.40392157 0.39607843 0.36470588 ... 0.03529412 0.03921569 0.03137255]
 [0.4        0.38039216 0.37254902 ... 0.04313725 0.04313725 0.04313725]
 ...
 [0.36078431 0.34509804 0.34117647 ... 0.40392157 0.40392157 0.4       ]
 [0.34901961 0.34117647 0.34901961 ... 0.38039216 0.38039216 0.38039216]
 [0.34509804 0.34117647 0.36470588 ... 0.38823529 0.38039216 0.4       ]]"
4236,LIDC-IDRI-0601-4,"[[0.60392157 0.60392157 0.58823529 ... 0.63921569 0.62352941 0.64705882]
 [0.58823529 0.57254902 0.56862745 ... 0.63529412 0.63137255 0.66666667]
 [0.57647059 0.56470588 0.57254902 ... 0.66666667 0.65882353 0.65490196]
 ...
 [0.00392157 0.00392157 0.         ... 0.34509804 0.17254902 0.0745098 ]
 [0.00392157 0.00784314 0.01176471 ... 0.15686275 0.0745098  0.0627451 ]
 [0.         0.00392157 0.         ... 0.11372549 0.08235294 0.08627451]]"
4237,LIDC-IDRI-0601-5,"[[0.42745098 0.42745098 0.42745098 ... 0.04313725 0.05490196 0.03921569]
 [0.40784314 0.40784314 0.42745098 ... 0.03921569 0.03529412 0.01568627]
 [0.41176471 0.42745098 0.42745098 ... 0.03529412 0.01960784 0.02352941]
 ...
 [0.42352941 0.41176471 0.40392157 ... 0.04313725 0.04705882 0.03921569]
 [0.43529412 0.43137255 0.41176471 ... 0.03921569 0.03529412 0.04313725]
 [0.4        0.41176471 0.42352941 ... 0.04705882 0.03529412 0.04313725]]"
4238,LIDC-IDRI-0601-6,"[[0.59607843 0.63137255 0.63921569 ... 0.65490196 0.64705882 0.63921569]
 [0.59215686 0.60392157 0.60392157 ... 0.65098039 0.64705882 0.63921569]
 [0.60784314 0.6        0.58823529 ... 0.62352941 0.63529412 0.63529412]
 ...
 [0.00392157 0.         0.         ... 0.65490196 0.6        0.50196078]
 [0.         0.         0.00392157 ... 0.5254902  0.46666667 0.34509804]
 [0.         0.01568627 0.00392157 ... 0.28235294 0.26666667 0.15686275]]"
4239,LIDC-IDRI-0601-7,"[[0.4        0.38039216 0.37254902 ... 0.04313725 0.04313725 0.04313725]
 [0.38039216 0.37647059 0.39215686 ... 0.04313725 0.03137255 0.04705882]
 [0.37254902 0.38039216 0.4        ... 0.03137255 0.04313725 0.08235294]
 ...
 [0.34509804 0.34117647 0.36470588 ... 0.38823529 0.38039216 0.4       ]
 [0.36470588 0.34509804 0.34901961 ... 0.38823529 0.38039216 0.40784314]
 [0.34901961 0.3254902  0.3254902  ... 0.41176471 0.4        0.38039216]]"
4240,LIDC-IDRI-0601-8,"[[0.03921569 0.04313725 0.05490196 ... 0.49019608 0.45098039 0.43529412]
 [0.05490196 0.05490196 0.04313725 ... 0.47058824 0.44313725 0.42745098]
 [0.05490196 0.05098039 0.04313725 ... 0.47058824 0.45882353 0.43137255]
 ...
 [0.11372549 0.18823529 0.2627451  ... 0.39215686 0.40392157 0.37254902]
 [0.01960784 0.02352941 0.04705882 ... 0.39607843 0.39607843 0.38039216]
 [0.00392157 0.01176471 0.00784314 ... 0.4        0.39215686 0.39215686]]"
4241,LIDC-IDRI-0601-9,"[[0.48235294 0.58823529 0.6        ... 0.06666667 0.11764706 0.15294118]
 [0.44313725 0.54117647 0.6        ... 0.05882353 0.09411765 0.12156863]
 [0.42745098 0.4745098  0.56078431 ... 0.08235294 0.10588235 0.10196078]
 ...
 [0.01568627 0.00784314 0.00784314 ... 0.45098039 0.48235294 0.5372549 ]
 [0.01568627 0.01176471 0.00784314 ... 0.4627451  0.43529412 0.4627451 ]
 [0.00784314 0.01176471 0.02352941 ... 0.59215686 0.52156863 0.48235294]]"
4242,LIDC-IDRI-0601-10,"[[0.03921569 0.04313725 0.05490196 ... 0.49019608 0.45098039 0.43529412]
 [0.05490196 0.05490196 0.04313725 ... 0.47058824 0.44313725 0.42745098]
 [0.05490196 0.05098039 0.04313725 ... 0.47058824 0.45882353 0.43137255]
 ...
 [0.11372549 0.18823529 0.2627451  ... 0.39215686 0.40392157 0.37254902]
 [0.01960784 0.02352941 0.04705882 ... 0.39607843 0.39607843 0.38039216]
 [0.00392157 0.01176471 0.00784314 ... 0.4        0.39215686 0.39215686]]"
4243,LIDC-IDRI-0601-11,"[[0.36862745 0.35686275 0.39607843 ... 0.03137255 0.02745098 0.03921569]
 [0.38039216 0.36862745 0.37254902 ... 0.04313725 0.04313725 0.03921569]
 [0.39607843 0.38823529 0.38039216 ... 0.04705882 0.05490196 0.04705882]
 ...
 [0.30980392 0.3372549  0.35686275 ... 0.40392157 0.4        0.40392157]
 [0.34901961 0.36078431 0.38039216 ... 0.40392157 0.37647059 0.37647059]
 [0.34117647 0.34509804 0.37647059 ... 0.39607843 0.38823529 0.38039216]]"
4244,LIDC-IDRI-0601-12,"[[0.6        0.58431373 0.57254902 ... 0.63529412 0.63921569 0.62352941]
 [0.57647059 0.54117647 0.54509804 ... 0.6        0.63137255 0.63529412]
 [0.55686275 0.54901961 0.56862745 ... 0.61176471 0.63921569 0.65490196]
 ...
 [0.00392157 0.         0.         ... 0.18823529 0.08235294 0.05098039]
 [0.         0.         0.01176471 ... 0.11372549 0.08235294 0.05490196]
 [0.         0.         0.         ... 0.0745098  0.0745098  0.06666667]]"
4245,LIDC-IDRI-0601-13,"[[0.03921569 0.04313725 0.05490196 ... 0.49019608 0.45098039 0.43529412]
 [0.05490196 0.05490196 0.04313725 ... 0.47058824 0.44313725 0.42745098]
 [0.05490196 0.05098039 0.04313725 ... 0.47058824 0.45882353 0.43137255]
 ...
 [0.11372549 0.18823529 0.2627451  ... 0.39215686 0.40392157 0.37254902]
 [0.01960784 0.02352941 0.04705882 ... 0.39607843 0.39607843 0.38039216]
 [0.00392157 0.01176471 0.00784314 ... 0.4        0.39215686 0.39215686]]"
4246,LIDC-IDRI-0601-14,"[[0.54901961 0.62352941 0.54901961 ... 0.1254902  0.18431373 0.23137255]
 [0.48235294 0.58823529 0.6        ... 0.06666667 0.11764706 0.15294118]
 [0.44313725 0.54117647 0.6        ... 0.05882353 0.09411765 0.12156863]
 ...
 [0.00784314 0.         0.00392157 ... 0.50588235 0.55294118 0.57647059]
 [0.01568627 0.00784314 0.00784314 ... 0.45098039 0.48235294 0.5372549 ]
 [0.01568627 0.01176471 0.00784314 ... 0.4627451  0.43529412 0.4627451 ]]"
4247,LIDC-IDRI-0601-15,"[[0.41176471 0.39215686 0.37647059 ... 0.04313725 0.04313725 0.05098039]
 [0.39607843 0.36470588 0.38823529 ... 0.03921569 0.03137255 0.05490196]
 [0.38039216 0.37254902 0.4        ... 0.04313725 0.04313725 0.08235294]
 ...
 [0.34509804 0.34117647 0.36470588 ... 0.40392157 0.4        0.40392157]
 [0.34117647 0.34901961 0.36078431 ... 0.38039216 0.38039216 0.38039216]
 [0.34117647 0.36470588 0.38039216 ... 0.38039216 0.4        0.4       ]]"
4248,LIDC-IDRI-0601-16,"[[0.57647059 0.58431373 0.58431373 ... 0.63529412 0.65098039 0.6745098 ]
 [0.56470588 0.57254902 0.57647059 ... 0.63529412 0.63137255 0.6745098 ]
 [0.58823529 0.6        0.59607843 ... 0.63921569 0.60784314 0.62745098]
 ...
 [0.00392157 0.01568627 0.         ... 0.24313725 0.1254902  0.0627451 ]
 [0.00392157 0.00392157 0.         ... 0.1372549  0.09411765 0.0745098 ]
 [0.02352941 0.01960784 0.03137255 ... 0.1372549  0.1254902  0.08235294]]"
4249,LIDC-IDRI-0601-17,"[[0.41960784 0.42745098 0.42352941 ... 0.07843137 0.10196078 0.10980392]
 [0.42745098 0.42745098 0.42745098 ... 0.04313725 0.05490196 0.03921569]
 [0.40784314 0.40784314 0.42745098 ... 0.03921569 0.03529412 0.01568627]
 ...
 [0.39215686 0.41960784 0.43137255 ... 0.04313725 0.05882353 0.04705882]
 [0.42352941 0.41176471 0.40392157 ... 0.04313725 0.04705882 0.03921569]
 [0.43529412 0.43137255 0.41176471 ... 0.03921569 0.03529412 0.04313725]]"
4250,LIDC-IDRI-0602-1,"[[0.05490196 0.01960784 0.01960784 ... 0.37254902 0.36862745 0.37254902]
 [0.0745098  0.01960784 0.02352941 ... 0.33333333 0.32941176 0.35686275]
 [0.03529412 0.         0.02745098 ... 0.34117647 0.38039216 0.34117647]
 ...
 [0.05490196 0.08235294 0.03529412 ... 0.44313725 0.41176471 0.44313725]
 [0.0745098  0.00392157 0.03137255 ... 0.47058824 0.43529412 0.42745098]
 [0.09019608 0.09019608 0.05882353 ... 0.45098039 0.41960784 0.42745098]]"
4251,LIDC-IDRI-0602-2,"[[0.01960784 0.01568627 0.03529412 ... 0.39607843 0.41176471 0.42352941]
 [0.05490196 0.02745098 0.         ... 0.4        0.41176471 0.41176471]
 [0.03529412 0.03137255 0.03137255 ... 0.44313725 0.42745098 0.39607843]
 ...
 [0.07058824 0.04705882 0.07058824 ... 0.19607843 0.56078431 0.92941176]
 [0.09803922 0.07058824 0.0627451  ... 0.14901961 0.56862745 0.97254902]
 [0.04705882 0.05882353 0.01176471 ... 0.15686275 0.54901961 1.        ]]"
4252,LIDC-IDRI-0602-3,"[[0.03529412 0.05490196 0.04313725 ... 0.35686275 0.36470588 0.31764706]
 [0.04313725 0.03921569 0.03529412 ... 0.37647059 0.36862745 0.32941176]
 [0.02352941 0.03137255 0.05098039 ... 0.36078431 0.38823529 0.34901961]
 ...
 [0.14117647 0.10196078 0.05490196 ... 0.42745098 0.42352941 0.46666667]
 [0.10980392 0.10196078 0.04705882 ... 0.45490196 0.40392157 0.44313725]
 [0.06666667 0.02352941 0.02745098 ... 0.43137255 0.38039216 0.45098039]]"
4253,LIDC-IDRI-0602-4,"[[0.05490196 0.02745098 0.         ... 0.4        0.41176471 0.41176471]
 [0.03529412 0.03137255 0.03137255 ... 0.44313725 0.42745098 0.39607843]
 [0.01568627 0.03529412 0.03529412 ... 0.41176471 0.45098039 0.38039216]
 ...
 [0.09803922 0.07058824 0.0627451  ... 0.14901961 0.56862745 0.97254902]
 [0.04705882 0.05882353 0.01176471 ... 0.15686275 0.54901961 1.        ]
 [0.0627451  0.07058824 0.04313725 ... 0.15686275 0.51372549 0.98431373]]"
4254,LIDC-IDRI-0602-5,"[[0.05490196 0.02745098 0.         ... 0.4        0.41176471 0.41176471]
 [0.03529412 0.03137255 0.03137255 ... 0.44313725 0.42745098 0.39607843]
 [0.01568627 0.03529412 0.03529412 ... 0.41176471 0.45098039 0.38039216]
 ...
 [0.09803922 0.07058824 0.0627451  ... 0.14901961 0.56862745 0.97254902]
 [0.04705882 0.05882353 0.01176471 ... 0.15686275 0.54901961 1.        ]
 [0.0627451  0.07058824 0.04313725 ... 0.15686275 0.51372549 0.98431373]]"
4255,LIDC-IDRI-0602-6,"[[0.82745098 0.82352941 0.83529412 ... 0.15686275 0.13333333 0.0745098 ]
 [0.81960784 0.88627451 0.81960784 ... 0.05882353 0.15686275 0.25490196]
 [0.81960784 0.7254902  0.65490196 ... 0.09803922 0.23137255 0.24313725]
 ...
 [0.04313725 0.02745098 0.05098039 ... 0.85882353 0.79607843 0.8       ]
 [0.04705882 0.11764706 0.10196078 ... 0.75294118 0.76470588 0.78431373]
 [0.0745098  0.05098039 0.0745098  ... 0.76470588 0.82745098 0.75294118]]"
4256,LIDC-IDRI-0602-7,"[[0.01176471 0.02352941 0.05098039 ... 0.39215686 0.39215686 0.41176471]
 [0.05490196 0.04313725 0.02745098 ... 0.37254902 0.3254902  0.39215686]
 [0.03921569 0.03529412 0.03529412 ... 0.37647059 0.3372549  0.38039216]
 ...
 [0.04705882 0.04313725 0.0627451  ... 0.46666667 0.4745098  0.4627451 ]
 [0.10588235 0.05882353 0.05490196 ... 0.43137255 0.4745098  0.44313725]
 [0.10196078 0.04705882 0.03137255 ... 0.41176471 0.45098039 0.42352941]]"
4257,LIDC-IDRI-0602-8,"[[0.04705882 0.08235294 0.05098039 ... 0.36862745 0.37254902 0.35686275]
 [0.05882353 0.05490196 0.01960784 ... 0.35686275 0.37254902 0.36862745]
 [0.0745098  0.0745098  0.01960784 ... 0.35686275 0.33333333 0.32941176]
 ...
 [0.03529412 0.01960784 0.         ... 0.47058824 0.43137255 0.40784314]
 [0.01176471 0.05490196 0.08235294 ... 0.45490196 0.44313725 0.41176471]
 [0.05490196 0.0745098  0.00392157 ... 0.41176471 0.47058824 0.43529412]]"
4258,LIDC-IDRI-0602-9,"[[0.40784314 0.41176471 0.43137255 ... 0.45882353 0.40392157 0.40784314]
 [0.38823529 0.4        0.43137255 ... 0.41960784 0.46666667 0.4627451 ]
 [0.38039216 0.41176471 0.43921569 ... 0.43529412 0.45098039 0.46666667]
 ...
 [0.4        0.34117647 0.36078431 ... 0.10980392 0.08235294 0.0627451 ]
 [0.39607843 0.34901961 0.38039216 ... 0.0627451  0.0627451  0.0627451 ]
 [0.34901961 0.41176471 0.39607843 ... 0.03137255 0.03921569 0.03921569]]"
4259,LIDC-IDRI-0602-10,"[[0.01568627 0.03529412 0.05098039 ... 0.40784314 0.41176471 0.4       ]
 [0.02745098 0.         0.05490196 ... 0.40784314 0.40784314 0.39607843]
 [0.02745098 0.03137255 0.02745098 ... 0.41960784 0.38823529 0.43137255]
 ...
 [0.04705882 0.07058824 0.04705882 ... 0.54901961 0.91372549 0.81568627]
 [0.07058824 0.0627451  0.04313725 ... 0.55686275 0.95294118 0.92156863]
 [0.05882353 0.01176471 0.05490196 ... 0.54117647 0.98431373 1.        ]]"
4260,LIDC-IDRI-0604-1,"[[0.02745098 0.03137255 0.03921569 ... 0.04313725 0.03529412 0.03529412]
 [0.02352941 0.02352941 0.03137255 ... 0.05882353 0.03921569 0.02745098]
 [0.01960784 0.01568627 0.02745098 ... 0.09019608 0.0745098  0.03529412]
 ...
 [0.81960784 0.52156863 0.25490196 ... 0.05490196 0.06666667 0.06666667]
 [0.94901961 0.70980392 0.4        ... 0.05882353 0.0627451  0.0627451 ]
 [1.         0.87058824 0.57647059 ... 0.05490196 0.05490196 0.05490196]]"
4261,LIDC-IDRI-0604-2,"[[0.05490196 0.03529412 0.03137255 ... 0.32941176 0.33333333 0.31764706]
 [0.08627451 0.05098039 0.02745098 ... 0.3372549  0.3254902  0.31372549]
 [0.14117647 0.08627451 0.03921569 ... 0.34117647 0.3254902  0.31764706]
 ...
 [0.12156863 0.11764706 0.11764706 ... 0.36470588 0.42745098 0.60784314]
 [0.21176471 0.18823529 0.14901961 ... 0.36078431 0.43137255 0.61960784]
 [0.28627451 0.23529412 0.15294118 ... 0.36078431 0.43529412 0.62745098]]"
